    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 18/07/15
 -13.51992 -13.52283 -13.52690 -13.52930 -13.53169 -13.53676 -13.54058 -13.54460
 -13.72920 -13.72996 -13.73049 -13.73039 -13.72978 -13.72881 -13.72681 -13.72412
 -13.72067 -13.71682 -13.71562 -13.71583 -13.71698 -13.71838 -13.71986 -13.72135
 -13.72394 -13.72706 -13.72856 -13.73012 -13.73274 -13.73591 -13.73925 -13.74395
 -13.95427 -13.95431 -13.95438 -13.95444 -13.95421 -13.95348 -13.95191 -13.95217
 -13.95290 -13.95119 -13.94998 -13.94990 -13.95057 -13.95128 -13.95211 -13.95327
 -13.95369 -13.95465 -13.95869 -13.96028 -13.96047 -13.96327 -13.96727 -13.97195
 -14.10755 -14.10742 -14.10732 -14.10723 -14.10708 -14.10669 -14.10576 -14.10544
 -14.10518 -14.10388 -14.10341 -14.10367 -14.10408 -14.10474 -14.10561 -14.10635
 -14.10687 -14.10791 -14.11047 -14.11179 -14.11266 -14.11537 -14.11866 -14.12263
 -14.36407 -14.36405 -14.36403 -14.36395 -14.36384 -14.36363 -14.36316 -14.36264
 -14.36198 -14.36109 -14.36104 -14.36139 -14.36162 -14.36216 -14.36292 -14.36330
 -14.36398 -14.36516 -14.36661 -14.36771 -14.36904 -14.37150 -14.37440 -14.37819
 -14.69685 -14.69684 -14.69683 -14.69679 -14.69673 -14.69662 -14.69636 -14.69609
 -14.69573 -14.69522 -14.69534 -14.69572 -14.69584 -14.69625 -14.69686 -14.69705
 -14.69759 -14.69864 -14.69993 -14.70092 -14.70216 -14.70451 -14.70735 -14.71109
 -14.91605 -14.91605 -14.91604 -14.91601 -14.91597 -14.91590 -14.91572 -14.91555
 -14.91531 -14.91495 -14.91512 -14.91552 -14.91560 -14.91596 -14.91651 -14.91662
 -14.91711 -14.91811 -14.91933 -14.92028 -14.92148 -14.92380 -14.92661 -14.93033
 -15.14840 -15.14840 -15.14839 -15.14838 -15.14835 -15.14830 -15.14819 -15.14808
 -15.14792 -15.14767 -15.14789 -15.14829 -15.14834 -15.14867 -15.14917 -15.14923
 -15.14969 -15.15065 -15.15183 -15.15275 -15.15393 -15.15622 -15.15901 -15.16271
 -15.41254 -15.41254 -15.41253 -15.41253 -15.41251 -15.41248 -15.41241 -15.41235
 -15.41225 -15.41207 -15.41232 -15.41273 -15.41276 -15.41306 -15.41353 -15.41356
 -15.41398 -15.41492 -15.41607 -15.41697 -15.41813 -15.42040 -15.42318 -15.42687
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 4   / DATE= 18/07/15
 -10.70257 -10.68342 -10.66331 -10.63506 -10.61220 -10.58782 -10.55377 -10.52787
 -10.50297 -10.46945 -10.43892 -10.40354 -10.34898 -10.30028 -10.24608 -10.16199
 -10.08125  -9.98715  -9.83721  -9.69181  -9.51934  -9.24916  -9.00663  -8.73252
 -10.79061 -10.77147 -10.75135 -10.72311 -10.70024 -10.67586 -10.64181 -10.61591
 -10.59102 -10.55750 -10.52696 -10.49159 -10.43703 -10.38833 -10.33412 -10.25004
 -10.16929 -10.07519  -9.92525  -9.77985  -9.60738  -9.33720  -9.09468  -8.82056
 -10.90154 -10.88239 -10.86228 -10.83403 -10.81117 -10.78679 -10.75274 -10.72684
 -10.70194 -10.66842 -10.63789 -10.60251 -10.54795 -10.49925 -10.44505 -10.36096
 -10.28022 -10.18612 -10.03618  -9.89078  -9.71831  -9.44813  -9.20560  -8.93149
 -10.97417 -10.95506 -10.93497 -10.90677 -10.88394 -10.85961 -10.82561 -10.79976
 -10.77489 -10.74140 -10.71090 -10.67556 -10.62105 -10.57240 -10.51823 -10.43422
 -10.35357 -10.25953 -10.10962  -9.96432  -9.79198  -9.52196  -9.27958  -9.00563
 -10.92285 -10.91199 -10.90043 -10.88382 -10.86982 -10.85420 -10.83142 -10.81380
 -10.79697 -10.77479 -10.75460 -10.73045 -10.69171 -10.65642 -10.61530 -10.55069
 -10.49223 -10.42165 -10.30274 -10.18860 -10.05134  -9.83179  -9.63500  -9.41021
 -10.87796 -10.87558 -10.87227 -10.86520 -10.85649 -10.84390 -10.82284 -10.80802
 -10.79852 -10.79160 -10.78115 -10.76736 -10.74548 -10.72283 -10.69680 -10.65215
 -10.60272 -10.56067 -10.51075 -10.43117 -10.32541 -10.16304 -10.01265  -9.83659
 -10.84137 -10.84549 -10.84935 -10.85373 -10.85619 -10.85769 -10.85820 -10.85796
 -10.85759 -10.85578 -10.85126 -10.84443 -10.83256 -10.82082 -10.80653 -10.78147
 -10.75443 -10.71997 -10.66074 -10.60136 -10.52759 -10.40463 -10.28841 -10.14967
 -10.78672 -10.79942 -10.81227 -10.82934 -10.84204 -10.85428 -10.86938 -10.87966
 -10.88871 -10.89864 -10.90483 -10.91011 -10.91534 -10.91709 -10.91654 -10.91120
 -10.90249 -10.88988 -10.86489 -10.83539 -10.79556 -10.72508 -10.65487 -10.56551
 -10.73671 -10.75727 -10.77876 -10.80861 -10.83203 -10.85593 -10.88739 -10.90986
 -10.93010 -10.95371 -10.97115 -10.98884 -11.01222 -11.02890 -11.04399 -11.06069
 -11.07029 -11.07622 -11.07739 -11.07312 -11.06296 -11.03746 -11.00624 -10.96103
 -10.75800 -10.78175 -10.80626 -10.83977 -10.86628 -10.89409 -10.93208 -10.95988
 -10.98518 -11.01497 -11.03741 -11.06074 -11.09250 -11.11586 -11.13812 -11.16474
 -11.18149 -11.19591 -11.21119 -11.21784 -11.21932 -11.21159 -11.19620 -11.17016
 -10.82690 -10.85198 -10.87794 -10.91362 -10.94205 -10.97208 -11.01345 -11.04405
 -11.07228 -11.10616 -11.13198 -11.15859 -11.19477 -11.22235 -11.24887 -11.28086
 -11.30267 -11.32276 -11.34627 -11.36033 -11.37023 -11.37498 -11.37031 -11.35756
 -10.94889 -10.97469 -11.00107 -11.03682 -11.06523 -11.09545 -11.13762 -11.16918
 -11.19858 -11.23379 -11.25989 -11.28721 -11.32568 -11.35498 -11.38277 -11.41642
 -11.44063 -11.46373 -11.49117 -11.50816 -11.52229 -11.53593 -11.54005 -11.53812
 -11.05467 -11.08005 -11.10594 -11.14097 -11.16871 -11.19813 -11.23918 -11.27021
 -11.29966 -11.33530 -11.36086 -11.38727 -11.42460 -11.45295 -11.48037 -11.51435
 -11.53827 -11.56106 -11.58894 -11.60695 -11.62292 -11.64018 -11.64775 -11.65108
 -11.22334 -11.24808 -11.27328 -11.30719 -11.33387 -11.36198 -11.40096 -11.43027
 -11.45799 -11.49171 -11.51631 -11.54105 -11.57494 -11.60155 -11.62725 -11.65816
 -11.68003 -11.70167 -11.72981 -11.74914 -11.76701 -11.78780 -11.79947 -11.80834
 -11.46204 -11.48558 -11.50922 -11.54041 -11.56464 -11.59009 -11.62554 -11.65261
 -11.67887 -11.71062 -11.73193 -11.75386 -11.78533 -11.80801 -11.83052 -11.85982
 -11.87910 -11.89778 -11.92404 -11.94413 -11.96361 -11.98751 -12.00358 -12.01688
 -11.62441 -11.64701 -11.66953 -11.69881 -11.72140 -11.74515 -11.77834 -11.80359
 -11.82785 -11.85707 -11.87695 -11.89675 -11.92446 -11.94565 -11.96628 -11.99192
 -12.00999 -12.02779 -12.05192 -12.07051 -12.08937 -12.11390 -12.13084 -12.14571
 -11.79196 -11.81244 -11.83282 -11.85919 -11.87934 -11.90029 -11.92931 -11.95150
 -11.97315 -11.99944 -12.01674 -12.03399 -12.05819 -12.07576 -12.09316 -12.11578
 -12.13109 -12.14617 -12.16765 -12.18481 -12.20225 -12.22499 -12.24149 -12.25655
 -11.96649 -11.98387 -12.00109 -12.02335 -12.04023 -12.05753 -12.08118 -12.09919
 -12.11690 -12.13847 -12.15229 -12.16563 -12.18445 -12.19886 -12.21259 -12.22975
 -12.24294 -12.25563 -12.27195 -12.28601 -12.30129 -12.32215 -12.33782 -12.35267
 -12.08055 -12.09577 -12.11072 -12.12971 -12.14399 -12.15868 -12.17883 -12.19405
 -12.20870 -12.22643 -12.23833 -12.24960 -12.26467 -12.27650 -12.28820 -12.30289
 -12.31360 -12.32420 -12.33877 -12.35096 -12.36446 -12.38393 -12.39880 -12.41309
 -12.22757 -12.23938 -12.25103 -12.26587 -12.27687 -12.28785 -12.30254 -12.31380
 -12.32519 -12.33954 -12.34869 -12.35714 -12.36838 -12.37681 -12.38519 -12.39651
 -12.40543 -12.41350 -12.42384 -12.43459 -12.44679 -12.46300 -12.47546 -12.48857
 -12.38363 -12.39205 -12.40004 -12.40969 -12.41680 -12.42419 -12.43454 -12.44232
 -12.44958 -12.45808 -12.46395 -12.46963 -12.47691 -12.48207 -12.48758 -12.49557
 -12.50116 -12.50672 -12.51498 -12.52240 -12.53082 -12.54321 -12.55337 -12.56435
 -12.46819 -12.47429 -12.48001 -12.48687 -12.49191 -12.49716 -12.50459 -12.51022
 -12.51555 -12.52199 -12.52663 -12.53087 -12.53589 -12.53971 -12.54379 -12.54941
 -12.55348 -12.55771 -12.56417 -12.56991 -12.57638 -12.58602 -12.59426 -12.60372
 -12.54163 -12.54583 -12.54985 -12.55486 -12.55856 -12.56234 -12.56745 -12.57117
 -12.57456 -12.57839 -12.58096 -12.58359 -12.58729 -12.59000 -12.59287 -12.59697
 -12.59994 -12.60304 -12.60749 -12.61089 -12.61502 -12.62276 -12.63063 -12.63968
 -12.60389 -12.60655 -12.60932 -12.61298 -12.61552 -12.61768 -12.62006 -12.62206
 -12.62472 -12.62844 -12.62975 -12.63084 -12.63319 -12.63486 -12.63622 -12.63832
 -12.64109 -12.64378 -12.64624 -12.64820 -12.65076 -12.65588 -12.66171 -12.66888
 -12.63921 -12.64091 -12.64264 -12.64500 -12.64673 -12.64832 -12.65026 -12.65186
 -12.65381 -12.65607 -12.65633 -12.65688 -12.65934 -12.66110 -12.66207 -12.66282
 -12.66447 -12.66646 -12.66878 -12.67073 -12.67285 -12.67612 -12.67971 -12.68563
 -12.66136 -12.66220 -12.66291 -12.66377 -12.66464 -12.66596 -12.66824 -12.66967
 -12.67022 -12.67041 -12.67183 -12.67280 -12.67282 -12.67419 -12.67557 -12.67585
 -12.67576 -12.67629 -12.67830 -12.68013 -12.68182 -12.68436 -12.68770 -12.69249
 -12.82169 -12.82250 -12.82330 -12.82439 -12.82526 -12.82617 -12.82738 -12.82814
 -12.82865 -12.82898 -12.82918 -12.82916 -12.82944 -12.83090 -12.83203 -12.83207
 -12.83236 -12.83249 -12.83276 -12.83451 -12.83584 -12.83657 -12.83945 -12.84448
 -13.04088 -13.04170 -13.04250 -13.04359 -13.04445 -13.04537 -13.04657 -13.04734
 -13.04785 -13.04818 -13.04837 -13.04835 -13.04864 -13.05010 -13.05123 -13.05127
 -13.05156 -13.05168 -13.05196 -13.05371 -13.05503 -13.05576 -13.05865 -13.06367
 -13.27323 -13.27405 -13.27485 -13.27594 -13.27680 -13.27772 -13.27892 -13.27969
 -13.28020 -13.28053 -13.28072 -13.28070 -13.28099 -13.28245 -13.28358 -13.28362
 -13.28391 -13.28403 -13.28431 -13.28606 -13.28738 -13.28811 -13.29100 -13.29602
 -13.53737 -13.53818 -13.53898 -13.54007 -13.54094 -13.54185 -13.54306 -13.54382
 -13.54433 -13.54466 -13.54486 -13.54484 -13.54512 -13.54658 -13.54771 -13.54775
 -13.54804 -13.54817 -13.54844 -13.55019 -13.55152 -13.55225 -13.55513 -13.56016
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 5   / DATE= 18/07/15
 -10.32326 -10.30546 -10.28493 -10.28720 -10.33723 -10.42449 -10.49183 -10.47929
 -10.45536 -10.41662 -10.39031 -10.36655 -10.32306 -10.27976 -10.22894 -10.14904
 -10.07774  -9.99528  -9.86440  -9.74421  -9.60213  -9.37786  -9.18214  -8.96378
 -10.45725 -10.44237 -10.42503 -10.42482 -10.46246 -10.52919 -10.57988 -10.56734
 -10.54341 -10.50467 -10.47835 -10.45459 -10.41110 -10.36780 -10.31698 -10.23709
 -10.16578 -10.08333  -9.95245  -9.83225  -9.69017  -9.46591  -9.27018  -9.05183
 -10.62605 -10.61487 -10.60152 -10.59821 -10.62023 -10.66110 -10.69080 -10.67826
 -10.65433 -10.61559 -10.58928 -10.56552 -10.52203 -10.47873 -10.42791 -10.34801
 -10.27671 -10.19425 -10.06337  -9.94318  -9.80110  -9.57683  -9.38111  -9.16275
 -10.73725 -10.72848 -10.71778 -10.71241 -10.72415 -10.74799 -10.76387 -10.75133
 -10.72740 -10.68866 -10.66234 -10.63858 -10.59509 -10.55179 -10.50097 -10.42108
 -10.34977 -10.26732 -10.13644 -10.01624  -9.87416  -9.64990  -9.45417  -9.23582
 -10.85511 -10.84892 -10.84101 -10.83347 -10.83431 -10.84009 -10.84132 -10.82878
 -10.80485 -10.76611 -10.73979 -10.71603 -10.67254 -10.62924 -10.57842 -10.49853
 -10.42722 -10.34477 -10.21389 -10.09369  -9.95161  -9.72735  -9.53162  -9.31327
 -10.98778 -10.98421 -10.97932 -10.97044 -10.96163 -10.95104 -10.93505 -10.92195
 -10.90726 -10.88141 -10.85400 -10.82635 -10.81179 -10.79150 -10.74705 -10.67555
 -10.61528 -10.54622 -10.43428 -10.33006 -10.20742 -10.01732  -9.84996  -9.66034
 -11.07767 -11.07491 -11.07149 -11.06533 -11.05894 -11.05090 -11.03808 -11.02722
 -11.01542 -10.99654 -10.97833 -10.95725 -10.92831 -10.90027 -10.86264 -10.79979
 -10.74577 -10.68377 -10.57777 -10.49753 -10.41776 -10.26283 -10.11507  -9.95279
 -11.20653 -11.20465 -11.20233 -11.19843 -11.19471 -11.19017 -11.18265 -11.17553
 -11.16708 -11.15426 -11.14362 -11.13076 -11.10542 -11.08162 -11.05475 -11.01074
 -10.97148 -10.92635 -10.85221 -10.78707 -10.71287 -10.58902 -10.47774 -10.35294
 -11.37060 -11.36935 -11.36800 -11.36584 -11.36377 -11.36121 -11.35697 -11.35303
 -11.34835 -11.34092 -11.33424 -11.32624 -11.31227 -11.29871 -11.28245 -11.25657
 -11.23320 -11.20567 -11.16077 -11.11914 -11.07011 -10.99249 -10.92140 -10.83823
 -11.48027 -11.47958 -11.47878 -11.47744 -11.47613 -11.47447 -11.47156 -11.46865
 -11.46511 -11.45963 -11.45504 -11.44982 -11.44073 -11.43173 -11.42056 -11.40189
 -11.38499 -11.36551 -11.33397 -11.30410 -11.26806 -11.21047 -11.15879 -11.09896
 -11.59726 -11.59726 -11.59701 -11.59616 -11.59504 -11.59348 -11.59095 -11.58885
 -11.58662 -11.58340 -11.58065 -11.57721 -11.57056 -11.56457 -11.55780 -11.54555
 -11.53358 -11.51962 -11.49819 -11.47799 -11.45307 -11.41286 -11.37686 -11.33510
 -11.73138 -11.73108 -11.73046 -11.72940 -11.72860 -11.72787 -11.72697 -11.72627
 -11.72538 -11.72339 -11.72087 -11.71787 -11.71481 -11.71109 -11.70521 -11.69703
 -11.69036 -11.68220 -11.66776 -11.65479 -11.63999 -11.61461 -11.59085 -11.56337
 -11.82989 -11.82990 -11.82991 -11.82975 -11.82936 -11.82867 -11.82734 -11.82605
 -11.82468 -11.82337 -11.82321 -11.82286 -11.81880 -11.81566 -11.81332 -11.80641
 -11.80145 -11.79771 -11.78722 -11.77681 -11.76586 -11.74737 -11.73074 -11.71183
 -11.98525 -11.98518 -11.98499 -11.98464 -11.98434 -11.98402 -11.98349 -11.98296
 -11.98232 -11.98149 -11.98102 -11.98044 -11.97847 -11.97655 -11.97495 -11.97328
 -11.96946 -11.96365 -11.95984 -11.95484 -11.94574 -11.93569 -11.92592 -11.91216
 -12.12316 -12.12311 -12.12318 -12.12335 -12.12344 -12.12345 -12.12334 -12.12316
 -12.12291 -12.12252 -12.12223 -12.12190 -12.12125 -12.12070 -12.11999 -12.11830
 -12.11732 -12.11662 -12.11381 -12.11121 -12.10889 -12.10475 -12.10096 -12.09677
 -12.11447 -12.11442 -12.11431 -12.11418 -12.11421 -12.11436 -12.11468 -12.11495
 -12.11519 -12.11543 -12.11552 -12.11546 -12.11505 -12.11503 -12.11550 -12.11626
 -12.11629 -12.11582 -12.11559 -12.11583 -12.11620 -12.11649 -12.11695 -12.11807
 -12.01160 -12.01156 -12.01146 -12.01123 -12.01096 -12.01070 -12.01083 -12.01163
 -12.01299 -12.01471 -12.01523 -12.01491 -12.01437 -12.01541 -12.01808 -12.02166
 -12.02242 -12.02195 -12.02443 -12.02770 -12.03095 -12.03651 -12.04248 -12.05033
 -11.85251 -11.85303 -11.85402 -11.85541 -11.85602 -11.85611 -11.85589 -11.85588
 -11.85630 -11.85778 -11.85979 -11.86184 -11.86210 -11.86237 -11.86451 -11.86949
 -11.87245 -11.87426 -11.87884 -11.88253 -11.88652 -11.89808 -11.90861 -11.91960
 -11.77603 -11.77602 -11.77605 -11.77629 -11.77674 -11.77742 -11.77840 -11.77899
 -11.77946 -11.78041 -11.78178 -11.78356 -11.78534 -11.78649 -11.78815 -11.79196
 -11.79544 -11.79866 -11.80234 -11.80685 -11.81366 -11.82374 -11.83408 -11.84862
 -11.76393 -11.76426 -11.76489 -11.76576 -11.76612 -11.76617 -11.76629 -11.76685
 -11.76799 -11.77011 -11.77194 -11.77376 -11.77593 -11.77738 -11.77901 -11.78249
 -11.78585 -11.78922 -11.79309 -11.79682 -11.80244 -11.81349 -11.82549 -11.84110
 -11.87760 -11.87791 -11.87852 -11.87937 -11.87972 -11.87985 -11.88042 -11.88177
 -11.88387 -11.88624 -11.88652 -11.88601 -11.88795 -11.89033 -11.89250 -11.89640
 -11.89991 -11.90352 -11.90868 -11.91352 -11.91973 -11.93076 -11.94248 -11.95823
 -11.99970 -11.99956 -11.99933 -11.99929 -11.99975 -12.00075 -12.00263 -12.00425
 -12.00580 -12.00722 -12.00744 -12.00754 -12.01011 -12.01296 -12.01553 -12.01875
 -12.02093 -12.02345 -12.02945 -12.03465 -12.04003 -12.05094 -12.06285 -12.07823
 -12.15706 -12.15732 -12.15765 -12.15815 -12.15855 -12.15897 -12.15973 -12.16056
 -12.16160 -12.16305 -12.16400 -12.16505 -12.16766 -12.16993 -12.17209 -12.17564
 -12.17852 -12.18152 -12.18668 -12.19139 -12.19701 -12.20765 -12.21894 -12.23372
 -12.36371 -12.36406 -12.36438 -12.36477 -12.36504 -12.36532 -12.36572 -12.36609
 -12.36663 -12.36796 -12.36971 -12.37171 -12.37324 -12.37490 -12.37765 -12.38089
 -12.38347 -12.38686 -12.39245 -12.39677 -12.40155 -12.41182 -12.42292 -12.43716
 -12.52053 -12.52078 -12.52123 -12.52192 -12.52238 -12.52277 -12.52333 -12.52395
 -12.52478 -12.52610 -12.52718 -12.52835 -12.53036 -12.53229 -12.53454 -12.53791
 -12.54082 -12.54415 -12.54925 -12.55308 -12.55750 -12.56781 -12.57854 -12.59170
 -12.74652 -12.74648 -12.74645 -12.74658 -12.74692 -12.74751 -12.74853 -12.74938
 -12.75026 -12.75155 -12.75270 -12.75414 -12.75669 -12.75829 -12.75982 -12.76412
 -12.76673 -12.76834 -12.77417 -12.77833 -12.78149 -12.79183 -12.80199 -12.81327
 -13.03201 -13.03189 -13.03175 -13.03190 -13.03255 -13.03362 -13.03494 -13.03527
 -13.03502 -13.03517 -13.03671 -13.03893 -13.03946 -13.04025 -13.04274 -13.04575
 -13.04803 -13.05096 -13.05584 -13.06055 -13.06563 -13.07134 -13.07891 -13.09151
 -13.23373 -13.23375 -13.23389 -13.23420 -13.23450 -13.23485 -13.23540 -13.23591
 -13.23654 -13.23767 -13.23881 -13.24009 -13.24159 -13.24290 -13.24463 -13.24749
 -13.25017 -13.25325 -13.25741 -13.26075 -13.26476 -13.27245 -13.28045 -13.29087
 -13.46600 -13.46602 -13.46616 -13.46647 -13.46677 -13.46712 -13.46767 -13.46818
 -13.46881 -13.46994 -13.47108 -13.47237 -13.47386 -13.47517 -13.47690 -13.47976
 -13.48245 -13.48552 -13.48969 -13.49302 -13.49703 -13.50472 -13.51272 -13.52313
 -13.73007 -13.73010 -13.73023 -13.73055 -13.73085 -13.73119 -13.73174 -13.73225
 -13.73289 -13.73401 -13.73515 -13.73644 -13.73794 -13.73924 -13.74098 -13.74384
 -13.74652 -13.74959 -13.75376 -13.75709 -13.76110 -13.76879 -13.77679 -13.78721
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 6   / DATE= 18/07/15
 -10.11001 -10.11741 -10.12726 -10.13130 -10.12817 -10.12564 -10.12990 -10.13057
 -10.11569 -10.05533  -9.98647  -9.91815  -9.85953  -9.81193  -9.72858  -9.58967
  -9.50879  -9.43964  -9.20613  -8.97255  -8.77010  -8.38629  -8.07890  -7.84836
 -10.24272 -10.24796 -10.25506 -10.25713 -10.25357 -10.25029 -10.25179 -10.25066
 -10.23653 -10.18389 -10.12484 -10.06621 -10.01384  -9.97019  -9.89591  -9.77259
  -9.69702  -9.62957  -9.42348  -9.21898  -9.03516  -8.68792  -8.41051  -8.19128
 -10.40955 -10.41219 -10.41595 -10.41562 -10.41154 -10.40733 -10.40530 -10.40174
 -10.38845 -10.34570 -10.29917 -10.25269 -10.20808 -10.16942 -10.10654 -10.00275
  -9.93403  -9.86883  -9.69731  -9.52878  -9.36773  -9.06790  -8.82766  -8.62320
 -10.51921 -10.52021 -10.52185 -10.51999 -10.51558 -10.51077 -10.50639 -10.50113
 -10.48833 -10.45219 -10.41399 -10.37548 -10.33591 -10.30055 -10.24518 -10.15417
 -10.09006 -10.02643  -9.87768  -9.73242  -9.58592  -9.31816  -9.10204  -8.90762
 -10.63525 -10.63457 -10.63403 -10.63059 -10.62585 -10.62042 -10.61351 -10.60637
 -10.59402 -10.56499 -10.53571 -10.50561 -10.47132 -10.43945 -10.39205 -10.31453
 -10.25538 -10.19347 -10.06886  -9.94793  -9.81643  -9.58343  -9.39257  -9.20905
 -10.76691 -10.76441 -10.76147 -10.75630 -10.75120 -10.74506 -10.73524 -10.72588
 -10.71396 -10.69313 -10.67407 -10.65349 -10.62513 -10.59725 -10.55889 -10.49662
 -10.44323 -10.38335 -10.28620 -10.19245 -10.07749  -9.88496  -9.72243  -9.55162
 -10.85798 -10.85488 -10.85114 -10.84551 -10.84042 -10.83400 -10.82262 -10.81207
 -10.80063 -10.78512 -10.77252 -10.75787 -10.73327 -10.70817 -10.67597 -10.62392
 -10.57465 -10.51668 -10.43859 -10.36278 -10.25850 -10.09578  -9.95498  -9.79503
 -10.96821 -10.96972 -10.97184 -10.97182 -10.96897 -10.96426 -10.95604 -10.94854
 -10.93988 -10.92652 -10.91460 -10.90062 -10.87816 -10.85700 -10.83112 -10.78823
 -10.74564 -10.69602 -10.63779 -10.57610 -10.48376 -10.36569 -10.26891 -10.14070
 -11.13740 -11.13592 -11.13418 -11.13169 -11.12954 -11.12690 -11.12225 -11.11771
 -11.11228 -11.10368 -11.09603 -11.08727 -11.07371 -11.06089 -11.04460 -11.01661
 -10.99068 -10.96066 -10.91260 -10.86945 -10.81918 -10.73472 -10.65659 -10.56739
 -11.23985 -11.23915 -11.23836 -11.23695 -11.23550 -11.23364 -11.23043 -11.22734
 -11.22358 -11.21745 -11.21198 -11.20588 -11.19686 -11.18794 -11.17603 -11.15646
 -11.13813 -11.11615 -11.08272 -11.05205 -11.01422 -10.95296 -10.89748 -10.83269
 -11.35220 -11.35167 -11.35114 -11.35032 -11.34949 -11.34838 -11.34633 -11.34424
 -11.34159 -11.33714 -11.33318 -11.32895 -11.32308 -11.31722 -11.30905 -11.29547
 -11.28289 -11.26784 -11.24435 -11.22268 -11.19626 -11.15316 -11.11344 -11.06661
 -11.48130 -11.48081 -11.48033 -11.47996 -11.47974 -11.47930 -11.47796 -11.47637
 -11.47444 -11.47160 -11.46923 -11.46654 -11.46234 -11.45884 -11.45464 -11.44537
 -11.43669 -11.42778 -11.41207 -11.39743 -11.38103 -11.35267 -11.32586 -11.29499
 -11.57400 -11.57402 -11.57386 -11.57312 -11.57217 -11.57103 -11.56944 -11.56825
 -11.56710 -11.56569 -11.56457 -11.56322 -11.56073 -11.55782 -11.55386 -11.54805
 -11.54243 -11.53479 -11.52254 -11.51219 -11.50047 -11.47997 -11.46027 -11.43741
 -11.70732 -11.70742 -11.70730 -11.70701 -11.70676 -11.70646 -11.70591 -11.70537
 -11.70471 -11.70362 -11.70265 -11.70156 -11.69992 -11.69816 -11.69574 -11.69212
 -11.68846 -11.68364 -11.67742 -11.67145 -11.66291 -11.64995 -11.63839 -11.62392
 -11.88297 -11.88287 -11.88271 -11.88243 -11.88222 -11.88204 -11.88188 -11.88178
 -11.88158 -11.88104 -11.88046 -11.87982 -11.87900 -11.87815 -11.87689 -11.87498
 -11.87319 -11.87086 -11.86705 -11.86356 -11.85942 -11.85269 -11.84627 -11.83850
 -11.95956 -11.95947 -11.95935 -11.95921 -11.95912 -11.95906 -11.95900 -11.95896
 -11.95891 -11.95878 -11.95863 -11.95839 -11.95795 -11.95767 -11.95747 -11.95664
 -11.95574 -11.95490 -11.95349 -11.95211 -11.95038 -11.94711 -11.94403 -11.94062
 -11.95516 -11.95519 -11.95518 -11.95515 -11.95516 -11.95525 -11.95553 -11.95587
 -11.95625 -11.95676 -11.95714 -11.95750 -11.95800 -11.95864 -11.95961 -11.96086
 -11.96189 -11.96328 -11.96578 -11.96776 -11.96952 -11.97219 -11.97440 -11.97663
 -11.85905 -11.85939 -11.85971 -11.86003 -11.86025 -11.86058 -11.86132 -11.86212
 -11.86304 -11.86436 -11.86549 -11.86686 -11.86917 -11.87117 -11.87335 -11.87735
 -11.88119 -11.88555 -11.89262 -11.89884 -11.90566 -11.91618 -11.92544 -11.93587
 -11.79534 -11.79626 -11.79707 -11.79751 -11.79746 -11.79743 -11.79791 -11.79877
 -11.79999 -11.80202 -11.80381 -11.80578 -11.80861 -11.81102 -11.81389 -11.81899
 -11.82404 -11.83011 -11.83949 -11.84752 -11.85660 -11.87132 -11.88448 -11.89911
 -11.76822 -11.76816 -11.76825 -11.76889 -11.76973 -11.77065 -11.77170 -11.77247
 -11.77350 -11.77562 -11.77768 -11.77979 -11.78225 -11.78455 -11.78816 -11.79530
 -11.80145 -11.80761 -11.81808 -11.82780 -11.83862 -11.85592 -11.87173 -11.88991
 -11.84972 -11.84998 -11.85029 -11.85076 -11.85120 -11.85177 -11.85281 -11.85383
 -11.85507 -11.85704 -11.85885 -11.86101 -11.86453 -11.86765 -11.87123 -11.87729
 -11.88324 -11.89057 -11.90235 -11.91265 -11.92422 -11.94268 -11.95958 -11.97936
 -11.95756 -11.95779 -11.95805 -11.95856 -11.95908 -11.95972 -11.96071 -11.96163
 -11.96280 -11.96489 -11.96688 -11.96918 -11.97265 -11.97569 -11.97928 -11.98532
 -11.99117 -11.99833 -12.00985 -12.02028 -12.03235 -12.05108 -12.06832 -12.08896
 -12.10456 -12.10475 -12.10500 -12.10537 -12.10573 -12.10620 -12.10708 -12.10797
 -12.10905 -12.11080 -12.11245 -12.11454 -12.11814 -12.12132 -12.12486 -12.13094
 -12.13676 -12.14361 -12.15477 -12.16515 -12.17735 -12.19616 -12.21322 -12.23346
 -12.30115 -12.30057 -12.30023 -12.29990 -12.29978 -12.29995 -12.30083 -12.30193
