    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 18/07/15
  -7.89453  -7.89264  -7.88937  -7.88587  -7.88097  -7.87136  -7.86048  -7.84352
  -7.92276  -7.92270  -7.92266  -7.92262  -7.92260  -7.92254  -7.92234  -7.92206
  -7.92161  -7.92081  -7.92024  -7.91969  -7.91878  -7.91796  -7.91701  -7.91547
  -7.91421  -7.91263  -7.90929  -7.90593  -7.90160  -7.89320  -7.88342  -7.86797
  -7.94712  -7.94713  -7.94712  -7.94708  -7.94705  -7.94702  -7.94694  -7.94667
  -7.94624  -7.94569  -7.94521  -7.94468  -7.94403  -7.94328  -7.94235  -7.94115
  -7.93979  -7.93797  -7.93524  -7.93241  -7.92845  -7.92085  -7.91220  -7.89863
  -7.96604  -7.96603  -7.96602  -7.96599  -7.96596  -7.96594  -7.96586  -7.96559
  -7.96518  -7.96473  -7.96427  -7.96371  -7.96307  -7.96250  -7.96179  -7.96063
  -7.95929  -7.95760  -7.95516  -7.95258  -7.94892  -7.94194  -7.93400  -7.92161
  -7.99421  -7.99422  -7.99421  -7.99419  -7.99416  -7.99415  -7.99411  -7.99387
  -7.99345  -7.99283  -7.99236  -7.99178  -7.99083  -7.99064  -7.99055  -7.98915
  -7.98812  -7.98714  -7.98454  -7.98197  -7.97892  -7.97315  -7.96629  -7.95544
  -8.03134  -8.03137  -8.03138  -8.03136  -8.03134  -8.03133  -8.03133  -8.03113
  -8.03067  -8.02984  -8.02936  -8.02876  -8.02740  -8.02769  -8.02840  -8.02670
  -8.02608  -8.02600  -8.02316  -8.02059  -8.01832  -8.01409  -8.00860  -7.99973
  -8.05646  -8.05650  -8.05652  -8.05649  -8.05647  -8.05647  -8.05650  -8.05631
  -8.05581  -8.05486  -8.05437  -8.05376  -8.05212  -8.05274  -8.05397  -8.05208
  -8.05172  -8.05225  -8.04923  -8.04665  -8.04490  -8.04169  -8.03712  -8.02956
  -8.08344  -8.08349  -8.08352  -8.08350  -8.08347  -8.08348  -8.08354  -8.08336
  -8.08281  -8.08173  -8.08125  -8.08063  -8.07869  -8.07964  -8.08144  -8.07934
  -8.07927  -8.08043  -8.07722  -8.07463  -8.07342  -8.07131  -8.06771  -8.06156
  -8.11443  -8.11450  -8.11453  -8.11451  -8.11448  -8.11450  -8.11459  -8.11440
  -8.11378  -8.11259  -8.11212  -8.11146  -8.10919  -8.11053  -8.11297  -8.11064
  -8.11089  -8.11278  -8.10934  -8.10673  -8.10613  -8.10527  -8.10280  -8.09826
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 4   / DATE= 18/07/15
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -73.78893 -73.48647 -73.21934 -72.90899 -72.70065 -72.51017 -72.28004 -72.11983
 -71.96953 -71.78282 -71.64773 -71.51395 -71.33502 -71.19643 -71.04803 -70.83160
 -70.65547 -70.46323 -70.17626 -69.93296 -69.66585 -69.27363 -68.94569 -68.59226
 -55.71992 -55.45795 -55.20605 -54.89714 -54.68355 -54.48849 -54.25823 -54.10133
 -53.95605 -53.77724 -53.64877 -53.52286 -53.35648 -53.22870 -53.09499 -52.90472
 -52.75008 -52.58248 -52.33557 -52.12796 -51.90216 -51.57929 -51.32166 -51.05537
 -42.30601 -42.11628 -41.91009 -41.63081 -41.42471 -41.23144 -41.00182 -40.84590
 -40.70377 -40.53376 -40.41445 -40.29968 -40.15032 -40.03615 -39.91883 -39.75569
 -39.62334 -39.48020 -39.27017 -39.09323 -38.89897 -38.61556 -38.38236 -38.13407
 -31.35396 -31.30682 -31.22841 -31.07441 -30.93098 -30.77438 -30.55945 -30.39985
 -30.25282 -30.08872 -29.98687 -29.89755 -29.78708 -29.70263 -29.61429 -29.48877
 -29.38480 -29.27077 -29.10079 -28.95427 -28.79033 -28.54394 -28.33224 -28.09364
 -25.71775 -25.69904 -25.66391 -25.58387 -25.49423 -25.37743 -25.18702 -25.03081
 -24.88171 -24.71803 -24.62591 -24.55487 -24.47754 -24.42139 -24.36321 -24.27821
 -24.20327 -24.11817 -23.98667 -23.86705 -23.72775 -23.50970 -23.31352 -23.08151
 -20.02798 -20.02080 -20.00647 -19.96898 -19.91861 -19.84125 -19.69274 -19.55720
 -19.42237 -19.27510 -19.19648 -19.14161 -19.09146 -19.05935 -19.02746 -18.98117
 -18.94011 -18.89113 -18.80943 -18.73106 -18.63516 -18.47329 -18.31395 -18.11324
 -15.44541 -15.44180 -15.43526 -15.41755 -15.39098 -15.34556 -15.24795 -15.15141
 -15.05202 -14.94345 -14.88684 -14.84829 -14.81488 -14.79545 -14.77710 -14.75062
 -14.72688 -14.69859 -14.65174 -14.60646 -14.54900 -14.44656 -14.34039 -14.19769
 -13.46493 -13.46256 -13.45820 -13.44628 -13.42821 -13.39659 -13.32569 -13.25251
 -13.17519 -13.08991 -13.04577 -13.01582 -12.98940 -12.97398 -12.96053 -12.94224
 -12.92420 -12.90251 -12.86767 -12.83392 -12.79127 -12.71529 -12.63535 -12.52498
 -11.96125 -11.95982 -11.95693 -11.94870 -11.93613 -11.91402 -11.86360 -11.81033
 -11.75277 -11.68765 -11.65321 -11.63024 -11.61124 -11.59997 -11.58930 -11.57418
 -11.56066 -11.54517 -11.51982 -11.49389 -11.46162 -11.40529 -11.34465 -11.26036
 -10.77429 -10.77347 -10.77144 -10.76553 -10.75709 -10.74279 -10.70974 -10.67297
 -10.63110 -10.58230 -10.55743 -10.54034 -10.52457 -10.51642 -10.50896 -10.49754
 -10.48778 -10.47634 -10.45719 -10.43853 -10.41511 -10.37339 -10.32878 -10.26644
 -10.16795 -10.16739 -10.16619 -10.16263 -10.15708 -10.14700 -10.12255 -10.09463
 -10.06247 -10.02378 -10.00138  -9.98589  -9.97417  -9.96761  -9.96107  -9.95161
  -9.94391  -9.93440  -9.91800  -9.90310  -9.88434  -9.85029  -9.81440  -9.76325
  -9.55320  -9.55284  -9.55196  -9.54935  -9.54543  -9.53855  -9.52225  -9.50346
  -9.48072  -9.45104  -9.43366  -9.42161  -9.41172  -9.40666  -9.40176  -9.39438
  -9.38878  -9.38204  -9.37008  -9.35881  -9.34414  -9.31694  -9.28828  -9.24763
  -9.04586  -9.04566  -9.04529  -9.04415  -9.04215  -9.03826  -9.02825  -9.01608
  -9.00087  -8.98053  -8.96808  -8.95918  -8.95176  -8.94746  -8.94389  -8.93943
  -8.93493  -8.92983  -8.92208  -8.91397  -8.90287  -8.88289  -8.86271  -8.83252
  -8.82347  -8.82335  -8.82321  -8.82269  -8.82133  -8.81828  -8.81047  -8.80153
  -8.79082  -8.77622  -8.76632  -8.75895  -8.75294  -8.74953  -8.74672  -8.74310
  -8.73918  -8.73460  -8.72782  -8.72131  -8.71269  -8.69651  -8.67866  -8.65218
  -8.65272  -8.65264  -8.65256  -8.65224  -8.65142  -8.64961  -8.64487  -8.63925
  -8.63215  -8.62183  -8.61478  -8.60962  -8.60524  -8.60226  -8.59957  -8.59642
  -8.59369  -8.59031  -8.58463  -8.57925  -8.57207  -8.55809  -8.54241  -8.51886
  -8.52059  -8.52055  -8.52042  -8.52009  -8.51968  -8.51899  -8.51706  -8.51413
  -8.50971  -8.50280  -8.49834  -8.49507  -8.49205  -8.48996  -8.48805  -8.48563
  -8.48333  -8.48066  -8.47605  -8.47075  -8.46431  -8.45318  -8.43967  -8.41860
  -8.45701  -8.45699  -8.45698  -8.45692  -8.45663  -8.45591  -8.45399  -8.45178
  -8.44906  -8.44499  -8.44182  -8.43932  -8.43709  -8.43536  -8.43364  -8.43157
  -8.42981  -8.42722  -8.42235  -8.41820  -8.41277  -8.40214  -8.39023  -8.37106
  -8.39417  -8.39416  -8.39416  -8.39414  -8.39399  -8.39356  -8.39241  -8.39109
  -8.38949  -8.38712  -8.38524  -8.38366  -8.38204  -8.38066  -8.37923  -8.37742
  -8.37584  -8.37363  -8.36949  -8.36578  -8.36126  -8.35264  -8.34205  -8.32487
  -8.34034  -8.34033  -8.34027  -8.34015  -8.34009  -8.34010  -8.34005  -8.33958
  -8.33844  -8.33656  -8.33594  -8.33549  -8.33424  -8.33298  -8.33189  -8.33065
  -8.32913  -8.32726  -8.32450  -8.32182  -8.31797  -8.31027  -8.30168  -8.28775
  -8.31595  -8.31594  -8.31591  -8.31582  -8.31579  -8.31581  -8.31581  -8.31549
  -8.31468  -8.31333  -8.31290  -8.31256  -8.31150  -8.31037  -8.30952  -8.30871
  -8.30732  -8.30571  -8.30346  -8.30083  -8.29722  -8.29060  -8.28311  -8.27097
  -8.29579  -8.29578  -8.29575  -8.29569  -8.29567  -8.29571  -8.29574  -8.29552
  -8.29490  -8.29389  -8.29368  -8.29338  -8.29249  -8.29205  -8.29138  -8.28992
  -8.28903  -8.28794  -8.28572  -8.28364  -8.28078  -8.27509  -8.26866  -8.25813
  -8.27800  -8.27800  -8.27803  -8.27810  -8.27808  -8.27791  -8.27748  -8.27712
  -8.27688  -8.27678  -8.27673  -8.27645  -8.27566  -8.27511  -8.27468  -8.27407
  -8.27321  -8.27200  -8.27005  -8.26838  -8.26614  -8.26154  -8.25610  -8.24731
  -8.26713  -8.26713  -8.26713  -8.26712  -8.26711  -8.26709  -8.26702  -8.26694
  -8.26682  -8.26671  -8.26670  -8.26646  -8.26571  -8.26520  -8.26479  -8.26410
  -8.26318  -8.26220  -8.26080  -8.25907  -8.25706  -8.25357  -8.24872  -8.24101
  -8.25499  -8.25499  -8.25500  -8.25500  -8.25499  -8.25497  -8.25490  -8.25482
  -8.25473  -8.25468  -8.25470  -8.25451  -8.25387  -8.25341  -8.25294  -8.25231
  -8.25200  -8.25144  -8.25007  -8.24892  -8.24741  -8.24406  -8.23982  -8.23327
  -8.24296  -8.24296  -8.24301  -8.24312  -8.24311  -8.24290  -8.24234  -8.24193
  -8.24171  -8.24169  -8.24160  -8.24174  -8.24211  -8.24177  -8.24120  -8.24057
  -8.24008  -8.23943  -8.23814  -8.23677  -8.23531  -8.23322  -8.23076  -8.22630
  -8.23609  -8.23609  -8.23618  -8.23636  -8.23634  -8.23600  -8.23511  -8.23445
  -8.23413  -8.23411  -8.23393  -8.23430  -8.23541  -8.23515  -8.23450  -8.23387
  -8.23315  -8.23240  -8.23119  -8.22958  -8.22811  -8.22697  -8.22577  -8.22274
  -8.22940  -8.22941  -8.22954  -8.22979  -8.22976  -8.22929  -8.22803  -8.22711
  -8.22667  -8.22665  -8.22638  -8.22699  -8.22887  -8.22870  -8.22798  -8.22733
  -8.22639  -8.22552  -8.22440  -8.22253  -8.22105  -8.22092  -8.22105  -8.21955
  -8.22232  -8.22233  -8.22250  -8.22283  -8.22280  -8.22217  -8.22050  -8.21928
  -8.21871  -8.21868  -8.21830  -8.21918  -8.22194  -8.22186  -8.22105  -8.22039
  -8.21919  -8.21820  -8.21717  -8.21502  -8.21352  -8.21455  -8.21619  -8.21641
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 5   / DATE= 18/07/15
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897 -73.69897
 -66.42091 -66.12169 -65.84285 -65.49927 -65.25617 -65.02668 -64.74549 -64.55064
 -64.37122 -64.15537 -64.00631 -63.86585 -63.68373 -63.54550 -63.40442 -63.20778
 -63.05091 -62.88437 -62.63764 -62.42846 -62.19957 -61.86697 -61.59921 -61.32873
 -49.73866 -49.45972 -49.18074 -48.82174 -48.56641 -48.32982 -48.04551 -47.85133
 -47.67404 -47.46230 -47.31667 -47.18022 -47.00666 -46.87771 -46.74824 -46.57043
 -46.42955 -46.28112 -46.06577 -45.88558 -45.68903 -45.40294 -45.17043 -44.93262
 -36.88962 -36.64351 -36.37839 -36.02002 -35.75991 -35.51876 -35.23029 -35.03522
 -34.85916 -34.65124 -34.50930 -34.37755 -34.21423 -34.09532 -33.97758 -33.82003
 -33.69700 -33.56861 -33.38713 -33.23781 -33.07555 -32.83800 -32.63860 -32.42323
 -30.40957 -30.27510 -30.09842 -29.82039 -29.59424 -29.36808 -29.08317 -28.88693
 -28.71074 -28.50444 -28.36487 -28.23660 -28.07991 -27.96608 -27.85342 -27.70649
 -27.59391 -27.47726 -27.31419 -27.18144 -27.03856 -26.83225 -26.66062 -26.47590
 -23.42321 -23.39968 -23.35500 -23.24736 -23.12387 -22.97208 -22.75189 -22.58485
 -22.42498 -22.22928 -22.09527 -21.97288 -21.82337 -21.71603 -21.61154 -21.47600
 -21.37348 -21.26894 -21.12450 -21.00939 -20.88790 -20.71380 -20.57012 -20.41574
 -17.68022 -17.67783 -17.67208 -17.65441 -17.62903 -17.58931 -17.50980 -17.42871
 -17.33387 -17.19895 -17.09671 -16.99758 -16.87144 -16.77942 -16.68928 -16.57017
 -16.47998 -16.38911 -16.26453 -16.16615 -16.06333 -15.91727 -15.79688 -15.66693
 -15.18872 -15.18798 -15.18629 -15.18042 -15.17119 -15.15546 -15.12014 -15.07977
 -15.02755 -14.94432 -14.87451 -14.80195 -14.70425 -14.62926 -14.55345 -14.45191
 -14.37311 -14.29205 -14.18123 -14.09338 -14.00087 -13.86966 -13.76046 -13.63989
 -13.30789 -13.30799 -13.30803 -13.30661 -13.30315 -13.29632 -13.27978 -13.25988
 -13.23266 -13.18533 -13.14181 -13.09369 -13.02634 -12.97119 -12.91248 -12.83328
 -12.76950 -12.70094 -12.60646 -12.53080 -12.44959 -12.33182 -12.23233 -12.12034
 -11.84365 -11.84370 -11.84372 -11.84318 -11.84182 -11.83895 -11.83117 -11.82091
 -11.80606 -11.77908 -11.75352 -11.72407 -11.67949 -11.64185 -11.60126 -11.54318
 -11.49462 -11.44161 -11.36587 -11.30321 -11.23455 -11.13237 -11.04336 -10.94018
 -11.10591 -11.10593 -11.10591 -11.10557 -11.10480 -11.10320 -11.09875 -11.09272
 -11.08357 -11.06556 -11.04704 -11.02487 -10.99160 -10.96263 -10.93026 -10.88412
 -10.84495 -10.80094 -10.73605 -10.68158 -10.62137 -10.52948 -10.44739 -10.34986
 -10.35109 -10.35094 -10.35090 -10.35079 -10.35040 -10.34947 -10.34679 -10.34310
 -10.33745 -10.32624 -10.31462 -10.30049 -10.27843 -10.25861 -10.23593 -10.20242
 -10.17322 -10.13983 -10.08989 -10.04652  -9.99683  -9.91889  -9.84643  -9.75748
  -9.72125  -9.72137  -9.72150  -9.72141  -9.72089  -9.71988  -9.71799  -9.71622
  -9.71387  -9.70840  -9.70149  -9.69204  -9.67698  -9.66459  -9.65103  -9.62859
  -9.60815  -9.58479  -9.54809  -9.51559  -9.47788  -9.41549  -9.35511  -9.27830
  -9.44073  -9.44072  -9.44071  -9.44066  -9.44053  -9.44022  -9.43924  -9.43781
  -9.43555  -9.43097  -9.42615  -9.41990  -9.40874  -9.39840  -9.38677  -9.36927
  -9.35371  -9.33549  -9.30635  -9.27930  -9.24684  -9.19310  -9.13951  -9.06936
  -9.22183  -9.22184  -9.22185  -9.22181  -9.22168  -9.22141  -9.22076  -9.21990
  -9.21850  -9.21533  -9.21158  -9.20658  -9.19812  -9.19056  -9.18195  -9.16813
  -9.15532  -9.14028  -9.11679  -9.09479  -9.06750  -9.02092  -8.97409  -8.91169
  -9.04244  -9.04243  -9.04243  -9.04241  -9.04237  -9.04226  -9.04186  -9.04119
  -9.04008  -9.03768  -9.03498  -9.03141  -9.02542  -9.01975  -9.01292  -9.00191
  -8.99219  -8.98062  -8.96036  -8.94215  -8.92104  -8.88283  -8.84143  -8.78466
  -8.94740  -8.94755  -8.94778  -8.94776  -8.94717  -8.94606  -8.94454  -8.94392
  -8.94373  -8.94283  -8.94054  -8.93680  -8.93144  -8.92710  -8.92178  -8.91207
  -8.90383  -8.89488  -8.87841  -8.86183  -8.84198  -8.80935  -8.77299  -8.72079
  -8.84359  -8.84377  -8.84403  -8.84403  -8.84336  -8.84211  -8.84043  -8.83983
  -8.83986  -8.83948  -8.83778  -8.83470  -8.83010  -8.82646  -8.82270  -8.81730
  -8.81083  -8.80157  -8.78750  -8.77540  -8.76050  -8.73212  -8.70025  -8.65531
  -8.74901  -8.74902  -8.74906  -8.74915  -8.74924  -8.74935  -8.74949  -8.74956
  -8.74946  -8.74861  -8.74706  -8.74520  -8.74390  -8.74128  -8.73653  -8.73157
  -8.72774  -8.72214  -8.71145  -8.70058  -8.68716  -8.66448  -8.63953  -8.60285
  -8.71062  -8.71052  -8.71035  -8.71018  -8.71024  -8.71043  -8.71041  -8.70982
  -8.70874  -8.70735  -8.70695  -8.70667  -8.70397  -8.70119  -8.69876  -8.69520
  -8.69136  -8.68596  -8.67629  -8.66766  -8.65730  -8.63685  -8.61428  -8.58222
  -8.68333  -8.68297  -8.68229  -8.68133  -8.68092  -8.68088  -8.68101  -8.68092
  -8.68060  -8.68012  -8.67998  -8.67968  -8.67739  -8.67491  -8.67254  -8.66933
  -8.66581  -8.66091  -8.65315  -8.64625  -8.63757  -8.62054  -8.60120  -8.57291
  -8.66686  -8.66685  -8.66684  -8.66683  -8.66684  -8.66687  -8.66687  -8.66680
  -8.66667  -8.66649  -8.66641  -8.66605  -8.66400  -8.66187  -8.65974  -8.65652
  -8.65401  -8.65108  -8.64444  -8.63765  -8.62957  -8.61513  -8.59847  -8.57364
  -8.66372  -8.66373  -8.66375  -8.66380  -8.66385  -8.66391  -8.66390  -8.66377
  -8.66356  -8.66334  -8.66336  -8.66312  -8.66101  -8.65958  -8.65859  -8.65467
  -8.65143  -8.64889  -8.64365  -8.63818  -8.63138  -8.61839  -8.60308  -8.58035
  -8.66405  -8.66405  -8.66403  -8.66402  -8.66403  -8.66404  -8.66404  -8.66401
  -8.66396  -8.66399  -8.66415  -8.66393  -8.66163  -8.66030  -8.65992  -8.65729
  -8.65453  -8.65195  -8.64737  -8.64247  -8.63609  -8.62471  -8.61187  -8.59273
  -8.66917  -8.66914  -8.66911  -8.66910  -8.66919  -8.66933  -8.66932  -8.66899
  -8.66835  -8.66740  -8.66689  -8.66669  -8.66653  -8.66545  -8.66357  -8.66216
  -8.66093  -8.65855  -8.65402  -8.65043  -8.64623  -8.63622  -8.62523  -8.61041
  -8.67273  -8.67273  -8.67273  -8.67273  -8.67273  -8.67273  -8.67273  -8.67274
  -8.67278  -8.67302  -8.67342  -8.67336  -8.67080  -8.66956  -8.66975  -8.66762
  -8.66494  -8.66271  -8.66027  -8.65723  -8.65251  -8.64513  -8.63681  -8.62378
  -8.67725  -8.67728  -8.67733  -8.67734  -8.67723  -8.67706  -8.67707  -8.67749
  -8.67836  -8.68003  -8.68153  -8.68165  -8.67618  -8.67473  -8.67742  -8.67448
  -8.67007  -8.66800  -8.66801  -8.66551  -8.66004  -8.65564  -8.65034  -8.63914
  -8.68312  -8.68319  -8.68329  -8.68330  -8.68308  -8.68273  -8.68274  -8.68361
  -8.68540  -8.68868  -8.69142  -8.69177  -8.68307  -8.68137  -8.68687  -8.68312
  -8.67680  -8.67492  -8.67772  -8.67589  -8.66959  -8.66860  -8.66675  -8.65766
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 6   / DATE= 18/07/15
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -72.61491 -72.61491 -72.61491 -72.61491 -72.61491 -72.61491 -72.61492 -72.61493
 -72.61495 -72.61498 -72.61502 -72.61506 -72.61515 -72.61522 -72.61531 -72.61546
 -72.61560 -72.61577 -72.61609 -72.61644 -72.61693 -72.61801 -72.61917 -72.62049
 -71.46344 -71.46344 -71.46344 -71.46343 -71.46343 -71.46342 -71.46339 -71.46336
 -71.46331 -71.46320 -71.46308 -71.46292 -71.46264 -71.46239 -71.46211 -71.46163
 -71.46116 -71.46058 -71.45953 -71.45839 -71.45676 -71.45320 -71.44940 -71.44503
 -72.26622 -72.26622 -72.26622 -72.26622 -72.26623 -72.26625 -72.26630 -72.26636
 -72.26645 -72.26665 -72.26687 -72.26717 -72.26768 -72.26814 -72.26865 -72.26955
 -72.27041 -72.27148 -72.27343 -72.27552 -72.27853 -72.28510 -72.29211 -72.30015
 -58.95383 -58.95295 -58.95209 -58.95090 -58.94695 -58.93583 -58.90270 -58.86459
 -58.82177 -58.76910 -58.71728 -58.62253 -58.37635 -58.17925 -58.07107 -57.96687
 -57.87786 -57.78145 -57.64545 -57.53119 -57.39702 -57.16741 -56.93630 -56.64603
 -44.65355 -44.65346 -44.65338 -44.65319 -44.65268 -44.65147 -44.64808 -44.64333
 -44.63556 -44.61830 -44.60012 -44.58036 -44.55828 -44.53890 -44.50900 -44.45995
 -44.41821 -44.37112 -44.29574 -44.22346 -44.13008 -43.95078 -43.75420 -43.49530
 -34.55996 -34.56000 -34.56005 -34.56001 -34.55967 -34.55880 -34.55641 -34.55317
 -34.54812 -34.53759 -34.52590 -34.51025 -34.48229 -34.45693 -34.42978 -34.38996
 -34.35499 -34.31379 -34.24725 -34.18335 -34.09966 -33.93773 -33.75593 -33.51014
 -26.42748 -26.42750 -26.42747 -26.42738 -26.42723 -26.42697 -26.42632 -26.42534
 -26.42357 -26.41942 -26.41443 -26.40743 -26.39465 -26.38409 -26.37366 -26.35577
 -26.33818 -26.31695 -26.28021 -26.24303 -26.19220 -26.08327 -25.94790 -25.74966
 -22.34689 -22.34687 -22.34684 -22.34684 -22.34683 -22.34671 -22.34621 -22.34542
 -22.34415 -22.34148 -22.33850 -22.33451 -22.32744 -22.32095 -22.31359 -22.30172
 -22.29059 -22.27695 -22.25287 -22.22745 -22.19114 -22.11145 -22.00728 -21.84452
 -18.25768 -18.25768 -18.25768 -18.25767 -18.25765 -18.25760 -18.25741 -18.25707
 -18.25640 -18.25479 -18.25292 -18.25044 -18.24612 -18.24196 -18.23690 -18.22852
 -18.22090 -18.21189 -18.19582 -18.17876 -18.15434 -18.09959 -18.02685 -17.90810
 -14.92562 -14.92565 -14.92571 -14.92572 -14.92569 -14.92569 -14.92579 -14.92579
 -14.92549 -14.92430 -14.92287 -14.92123 -14.91900 -14.91663 -14.91311 -14.90742
 -14.90218 -14.89568 -14.88476 -14.87353 -14.85778 -14.82413 -14.77860 -14.70142
 -13.46509 -13.46518 -13.46519 -13.46510 -13.46502 -13.46503 -13.46530 -13.46548
 -13.46525 -13.46385 -13.46224 -13.46080 -13.45986 -13.45849 -13.45543 -13.45100
 -13.44689 -13.44115 -13.43198 -13.42330 -13.41163 -13.38751 -13.35379 -13.29518
 -12.34267 -12.34267 -12.34263 -12.34259 -12.34258 -12.34260 -12.34269 -12.34274
 -12.34270 -12.34241 -12.34192 -12.34114 -12.33956 -12.33786 -12.33573 -12.33256
 -12.32971 -12.32609 -12.31966 -12.31374 -12.30605 -12.28711 -12.26162 -12.22035
 -11.44406 -11.44407 -11.44414 -11.44420 -11.44421 -11.44420 -11.44422 -11.44423
 -11.44417 -11.44393 -11.44358 -11.44302 -11.44196 -11.44116 -11.44031 -11.43777
 -11.43505 -11.43239 -11.42870 -11.42477 -11.41870 -11.40576 -11.38920 -11.36184
 -10.98156 -10.98160 -10.98164 -10.98172 -10.98176 -10.98173 -10.98154 -10.98140
 -10.98145 -10.98205 -10.98244 -10.98201 -10.97938 -10.97787 -10.97794 -10.97562
 -10.97338 -10.97284 -10.97061 -10.96656 -10.96087 -10.95105 -10.93870 -10.91770
 -10.50291 -10.50295 -10.50295 -10.50291 -10.50288 -10.50288 -10.50297 -10.50303
 -10.50299 -10.50262 -10.50218 -10.50176 -10.50143 -10.50105 -10.50027 -10.49901
 -10.49771 -10.49604 -10.49427 -10.49241 -10.48900 -10.48228 -10.47405 -10.46072
 -10.10108 -10.10110 -10.10108 -10.10105 -10.10104 -10.10105 -10.10108 -10.10111
 -10.10109 -10.10095 -10.10079 -10.10067 -10.10065 -10.10039 -10.09977 -10.09921
 -10.09889 -10.09812 -10.09589 -10.09410 -10.09265 -10.08881 -10.08400 -10.07706
  -9.92119  -9.92120  -9.92118  -9.92117  -9.92117  -9.92117  -9.92117  -9.92117
  -9.92117  -9.92119  -9.92121  -9.92123  -9.92126  -9.92140  -9.92155  -9.92091
  -9.92072  -9.92110  -9.91888  -9.91692  -9.91660  -9.91354  -9.90959  -9.90519
  -9.78637  -9.78638  -9.78637  -9.78637  -9.78638  -9.78638  -9.78635  -9.78633
  -9.78634  -9.78647  -9.78655  -9.78648  -9.78604  -9.78603  -9.78631  -9.78452
  -9.78286  -9.78276  -9.78328  -9.78274  -9.78094  -9.77803  -9.77588  -9.77303
  -9.68341  -9.68342  -9.68343  -9.68346  -9.68348  -9.68347  -9.68335  -9.68327
