    7   24   30    1    7     /NITROGEN           /GCR PROJECT      
--------------------------------------------------------------------------------
   7.69897   8.00000   8.30103   8.69897   9.00000   9.30103   9.69897  10.00000
  10.30103  10.69897  11.00000  11.30103  11.69897  12.00000  12.30103  12.69897
  13.00000  13.30103  13.69897  14.00000  14.30103  14.69897  15.00000  15.30103
  -0.69877  -0.52268  -0.30083  -0.15470   0.00020   0.17629   0.30123   0.47732
   0.69917   0.84530   1.00020   1.17629   1.30123   1.47732   1.69917   1.84530
   2.00020   2.17629   2.30123   2.47732   2.69917   2.84530   3.00020   3.17629
   3.30123   3.47732   3.69917   3.84530   4.00020   4.17629
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 1   / DATE= 18/07/15
 -24.82655 -24.82664 -24.82721 -24.82688 -24.82564 -24.82319 -24.82004 -24.81430
 -24.82387 -24.82388 -24.82392 -24.82404 -24.82425 -24.82462 -24.82551 -24.82652
 -24.82766 -24.82894 -24.82961 -24.83005 -24.83032 -24.83043 -24.83045 -24.83040
 -24.83070 -24.83061 -24.82843 -24.82758 -24.82773 -24.82656 -24.82329 -24.81720
 -24.83317 -24.83318 -24.83321 -24.83331 -24.83347 -24.83377 -24.83448 -24.83528
 -24.83618 -24.83722 -24.83775 -24.83807 -24.83828 -24.83836 -24.83838 -24.83835
 -24.83855 -24.83849 -24.83721 -24.83730 -24.83803 -24.83645 -24.83244 -24.82611
 -24.85604 -24.85605 -24.85608 -24.85615 -24.85628 -24.85650 -24.85704 -24.85764
 -24.85832 -24.85913 -24.85952 -24.85974 -24.85990 -24.85995 -24.85998 -24.86003
 -24.85990 -24.85996 -24.86073 -24.85979 -24.85825 -24.85845 -24.85572 -24.84907
 -24.89489 -24.89489 -24.89491 -24.89496 -24.89505 -24.89522 -24.89562 -24.89608
 -24.89661 -24.89720 -24.89751 -24.89770 -24.89784 -24.89788 -24.89790 -24.89791
 -24.89793 -24.89794 -24.89790 -24.89803 -24.89784 -24.89590 -24.89348 -24.88960
 -24.92778 -24.92779 -24.92780 -24.92785 -24.92792 -24.92806 -24.92840 -24.92878
 -24.92923 -24.92977 -24.93005 -24.93022 -24.93034 -24.93037 -24.93040 -24.93044
 -24.93037 -24.93040 -24.93070 -24.92954 -24.92783 -24.92754 -24.92616 -24.92168
 -24.96347 -24.96348 -24.96349 -24.96353 -24.96360 -24.96371 -24.96400 -24.96434
 -24.96473 -24.96522 -24.96548 -24.96564 -24.96574 -24.96577 -24.96580 -24.96582
 -24.96580 -24.96582 -24.96599 -24.96563 -24.96457 -24.96252 -24.96129 -24.95834
 -25.00334 -25.00335 -25.00336 -25.00339 -25.00344 -25.00353 -25.00378 -25.00407
 -25.00443 -25.00488 -25.00512 -25.00527 -25.00537 -25.00541 -25.00543 -25.00543
 -25.00549 -25.00548 -25.00514 -25.00507 -25.00492 -25.00358 -25.00208 -24.99957
 -25.03282 -25.03283 -25.03284 -25.03287 -25.03291 -25.03300 -25.03322 -25.03349
 -25.03382 -25.03425 -25.03448 -25.03463 -25.03473 -25.03477 -25.03479 -25.03480
 -25.03481 -25.03482 -25.03468 -25.03426 -25.03374 -25.03324 -25.03182 -25.02877
 -25.07483 -25.07483 -25.07484 -25.07487 -25.07491 -25.07499 -25.07518 -25.07541
 -25.07572 -25.07611 -25.07634 -25.07648 -25.07659 -25.07662 -25.07664 -25.07667
 -25.07661 -25.07663 -25.07711 -25.07711 -25.07644 -25.07476 -25.07323 -25.07020
 -25.12776 -25.12776 -25.12777 -25.12780 -25.12784 -25.12790 -25.12806 -25.12827
 -25.12853 -25.12889 -25.12910 -25.12925 -25.12935 -25.12938 -25.12940 -25.12945
 -25.12929 -25.12935 -25.13061 -25.13117 -25.13033 -25.12708 -25.12540 -25.12243
 -25.16262 -25.16262 -25.16263 -25.16266 -25.16270 -25.16276 -25.16290 -25.16308
 -25.16333 -25.16367 -25.16387 -25.16401 -25.16412 -25.16414 -25.16416 -25.16422
 -25.16400 -25.16408 -25.16586 -25.16679 -25.16584 -25.16155 -25.15978 -25.15686
 -25.19957 -25.19957 -25.19958 -25.19962 -25.19965 -25.19971 -25.19983 -25.20000
 -25.20022 -25.20053 -25.20073 -25.20086 -25.20097 -25.20099 -25.20101 -25.20109
 -25.20080 -25.20090 -25.20323 -25.20456 -25.20349 -25.19810 -25.19623 -25.19336
 -25.24158 -25.24158 -25.24159 -25.24162 -25.24166 -25.24171 -25.24182 -25.24196
 -25.24216 -25.24245 -25.24264 -25.24277 -25.24287 -25.24288 -25.24291 -25.24301
 -25.24264 -25.24277 -25.24572 -25.24750 -25.24629 -25.23966 -25.23767 -25.23486
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 4   / DATE= 18/07/15
 -35.49912 -35.50141 -35.50385 -35.51501 -35.54346 -35.60176 -35.74038 -35.89982
 -36.11276 -36.46568 -36.75996 -37.06603 -37.47223 -37.76908 -38.07119 -38.53672
 -39.01472 -39.69441 -40.93462 -42.01385 -43.06264 -44.18224 -44.72167 -45.03775
 -33.71857 -33.72055 -33.72278 -33.73246 -33.75637 -33.80498 -33.92210 -34.06097
 -34.25182 -34.57762 -34.85664 -35.15146 -35.54899 -35.84512 -36.14559 -36.58722
 -37.00512 -37.55718 -38.51191 -39.32095 -40.09381 -40.88940 -41.25330 -41.46848
 -31.47531 -31.47691 -31.47887 -31.48667 -31.50488 -31.54127 -31.63130 -31.74427
 -31.90727 -32.19892 -32.45870 -32.73934 -33.12593 -33.42111 -33.71943 -34.13073
 -34.47245 -34.86251 -35.45193 -35.90780 -36.30947 -36.68110 -36.84490 -36.95417
 -29.99768 -29.99903 -30.00082 -30.00738 -30.02183 -30.05017 -30.12236 -30.21825
 -30.36290 -30.63200 -30.87902 -31.15013 -31.52895 -31.82255 -32.11757 -32.50340
 -32.78638 -33.05462 -33.37084 -33.56702 -33.71648 -33.84743 -33.91301 -33.96967
 -28.55977 -28.56095 -28.56266 -28.56818 -28.57906 -28.59959 -28.65396 -28.73193
 -28.85591 -29.09752 -29.32759 -29.58249 -29.93265 -30.18994 -30.42267 -30.66928
 -30.80162 -30.88847 -30.95045 -30.97320 -30.98584 -30.99859 -31.01214 -31.03649
 -27.48816 -27.48927 -27.49076 -27.49494 -27.50269 -27.51713 -27.55659 -27.61549
 -27.71081 -27.89887 -28.07699 -28.25958 -28.46631 -28.57846 -28.65187 -28.70270
 -28.71927 -28.72700 -28.73247 -28.73485 -28.73816 -28.74684 -28.75819 -28.77853
 -26.94046 -26.94115 -26.94200 -26.94469 -26.95027 -26.96120 -26.99158 -27.03631
 -27.10692 -27.23811 -27.35037 -27.45096 -27.54495 -27.58587 -27.60950 -27.62507
 -27.62953 -27.63144 -27.63328 -27.63429 -27.63632 -27.64282 -27.65228 -27.66965
 -26.32726 -26.32757 -26.32851 -26.33142 -26.33560 -26.34265 -26.36041 -26.38471
 -26.42093 -26.48185 -26.52613 -26.55992 -26.58571 -26.59557 -26.60077 -26.60423
 -26.60544 -26.60594 -26.60607 -26.60636 -26.60821 -26.61394 -26.62111 -26.63636
 -25.73120 -25.73164 -25.73240 -25.73411 -25.73622 -25.74021 -25.75212 -25.76899
 -25.79191 -25.82419 -25.84448 -25.85805 -25.86758 -25.87138 -25.87343 -25.87461
 -25.87527 -25.87573 -25.87624 -25.87712 -25.87830 -25.88153 -25.88807 -25.90079
 -25.44806 -25.44833 -25.44923 -25.45161 -25.45416 -25.45818 -25.46983 -25.48698
 -25.50998 -25.54008 -25.55830 -25.57031 -25.57846 -25.58172 -25.58345 -25.58444
 -25.58519 -25.58551 -25.58551 -25.58646 -25.58766 -25.59015 -25.59563 -25.60695
 -25.23030 -25.23065 -25.23158 -25.23396 -25.23665 -25.24098 -25.25340 -25.27150
 -25.29542 -25.32540 -25.34268 -25.35409 -25.36230 -25.36543 -25.36706 -25.36792
 -25.36806 -25.36814 -25.36855 -25.36922 -25.37033 -25.37298 -25.37692 -25.38544
 -25.06429 -25.06452 -25.06527 -25.06736 -25.06993 -25.07414 -25.08575 -25.10228
 -25.12400 -25.15121 -25.16699 -25.17742 -25.18458 -25.18722 -25.18858 -25.18943
 -25.18986 -25.19011 -25.19024 -25.19049 -25.19101 -25.19267 -25.19562 -25.20129
 -24.98311 -24.98328 -24.98386 -24.98558 -24.98777 -24.99137 -25.00118 -25.01516
 -25.03376 -25.05754 -25.07125 -25.08045 -25.08709 -25.08924 -25.09034 -25.09136
 -25.09156 -25.09160 -25.09179 -25.09192 -25.09223 -25.09326 -25.09489 -25.09824
 -24.89338 -24.89353 -24.89394 -24.89515 -24.89682 -24.89967 -24.90733 -24.91817
 -24.93288 -24.95263 -24.96424 -24.97189 -24.97736 -24.97963 -24.98080 -24.98127
 -24.98152 -24.98177 -24.98192 -24.98188 -24.98230 -24.98328 -24.98315 -24.98364
 -24.81026 -24.81040 -24.81064 -24.81141 -24.81281 -24.81557 -24.82287 -24.83244
 -24.84493 -24.86161 -24.87139 -24.87789 -24.88279 -24.88492 -24.88635 -24.88745
 -24.88747 -24.88736 -24.88730 -24.88688 -24.88727 -24.88876 -24.88813 -24.88648
 -24.78298 -24.78308 -24.78331 -24.78404 -24.78513 -24.78706 -24.79226 -24.79955
 -24.80950 -24.82337 -24.83233 -24.83874 -24.84292 -24.84383 -24.84520 -24.84821
 -24.84853 -24.84814 -24.84802 -24.84767 -24.84801 -24.84887 -24.84731 -24.84480
 -24.77665 -24.77672 -24.77691 -24.77750 -24.77833 -24.77973 -24.78337 -24.78850
 -24.79561 -24.80578 -24.81239 -24.81717 -24.82042 -24.82111 -24.82222 -24.82474
 -24.82497 -24.82465 -24.82460 -24.82429 -24.82449 -24.82503 -24.82346 -24.82066
 -24.78848 -24.78847 -24.78890 -24.79022 -24.79150 -24.79283 -24.79500 -24.79786
 -24.80211 -24.80857 -24.81247 -24.81530 -24.81795 -24.81873 -24.81889 -24.81879
 -24.81862 -24.81891 -24.81982 -24.81982 -24.81946 -24.81934 -24.81933 -24.81648
 -24.80646 -24.80641 -24.80645 -24.80671 -24.80709 -24.80769 -24.80917 -24.81128
 -24.81426 -24.81861 -24.82156 -24.82368 -24.82517 -24.82588 -24.82632 -24.82631
 -24.82601 -24.82668 -24.82880 -24.82903 -24.82889 -24.82877 -24.82711 -24.82333
 -24.83472 -24.83572 -24.83643 -24.83674 -24.83678 -24.83694 -24.83775 -24.83905
 -24.84088 -24.84345 -24.84512 -24.84651 -24.84791 -24.84840 -24.84849 -24.84840
 -24.84851 -24.84826 -24.84805 -24.84964 -24.85121 -24.85085 -24.84864 -24.84521
 -24.87861 -24.87840 -24.87828 -24.87831 -24.87842 -24.87859 -24.87898 -24.87963
 -24.88069 -24.88209 -24.88262 -24.88391 -24.88656 -24.88676 -24.88697 -24.88851
 -24.88871 -24.88844 -24.88820 -24.88788 -24.88770 -24.88771 -24.88706 -24.88381
 -24.91055 -24.91057 -24.91059 -24.91064 -24.91070 -24.91079 -24.91107 -24.91150
 -24.91214 -24.91305 -24.91359 -24.91401 -24.91421 -24.91397 -24.91498 -24.91790
 -24.91818 -24.91785 -24.91808 -24.91806 -24.91811 -24.91807 -24.91679 -24.91352
 -24.94596 -24.94596 -24.94596 -24.94599 -24.94602 -24.94609 -24.94627 -24.94655
 -24.94695 -24.94751 -24.94787 -24.94814 -24.94837 -24.94844 -24.94847 -24.94826
 -24.94782 -24.94883 -24.95202 -24.95247 -24.95237 -24.95233 -24.95055 -24.94771
 -24.98665 -24.98666 -24.98669 -24.98676 -24.98682 -24.98688 -24.98699 -24.98714
 -24.98736 -24.98770 -24.98800 -24.98818 -24.98825 -24.98835 -24.98843 -24.98853
 -24.98876 -24.98846 -24.98824 -24.99048 -24.99249 -24.99211 -24.99045 -24.98718
 -25.01493 -25.01494 -25.01503 -25.01524 -25.01541 -25.01554 -25.01565 -25.01573
 -25.01582 -25.01609 -25.01654 -25.01682 -25.01685 -25.01716 -25.01738 -25.01736
 -25.01760 -25.01789 -25.01818 -25.01860 -25.01896 -25.01889 -25.01808 -25.01556
 -25.05608 -25.05605 -25.05599 -25.05594 -25.05596 -25.05605 -25.05631 -25.05656
 -25.05677 -25.05689 -25.05687 -25.05705 -25.05753 -25.05752 -25.05760 -25.05805
 -25.05806 -25.05807 -25.05849 -25.05889 -25.05917 -25.05910 -25.05838 -25.05642
 -25.10705 -25.10704 -25.10718 -25.10763 -25.10798 -25.10815 -25.10806 -25.10790
 -25.10781 -25.10792 -25.10814 -25.10804 -25.10776 -25.10839 -25.10874 -25.10833
 -25.10879 -25.10949 -25.10996 -25.11018 -25.11034 -25.11030 -25.10956 -25.10711
 -25.14051 -25.14052 -25.14083 -25.14168 -25.14229 -25.14253 -25.14216 -25.14169
 -25.14137 -25.14151 -25.14197 -25.14170 -25.14080 -25.14196 -25.14253 -25.14140
 -25.14223 -25.14350 -25.14404 -25.14405 -25.14406 -25.14404 -25.14332 -25.14047
 -25.17596 -25.17600 -25.17649 -25.17776 -25.17865 -25.17896 -25.17830 -25.17751
 -25.17695 -25.17712 -25.17786 -25.17739 -25.17585 -25.17757 -25.17837 -25.17649
 -25.17771 -25.17958 -25.18019 -25.17999 -25.17983 -25.17984 -25.17913 -25.17587
 -25.21626 -25.21631 -25.21701 -25.21877 -25.21997 -25.22036 -25.21939 -25.21823
 -25.21739 -25.21762 -25.21866 -25.21799 -25.21572 -25.21807 -25.21913 -25.21640
 -25.21806 -25.22062 -25.22130 -25.22086 -25.22052 -25.22056 -25.21986 -25.21613
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 5   / DATE= 18/07/15
 -34.18102 -34.18102 -34.18102 -34.18102 -34.18102 -34.18102 -34.18102 -34.18102
 -34.18102 -34.18102 -34.18101 -34.18101 -34.18104 -34.18099 -34.18098 -34.18150
 -34.18214 -34.18345 -34.18947 -34.20191 -34.22413 -34.27395 -34.35035 -34.47705
 -32.79089 -32.79089 -32.79089 -32.79089 -32.79089 -32.79089 -32.79089 -32.79089
 -32.79089 -32.79089 -32.79089 -32.79089 -32.79091 -32.79086 -32.79085 -32.79143
 -32.79205 -32.79319 -32.79867 -32.80949 -32.82886 -32.87401 -32.94336 -33.05893
 -31.03952 -31.03952 -31.03952 -31.03952 -31.03952 -31.03952 -31.03952 -31.03952
 -31.03952 -31.03952 -31.03951 -31.03951 -31.03954 -31.03948 -31.03946 -31.04012
 -31.04071 -31.04165 -31.04644 -31.05523 -31.07100 -31.11027 -31.17075 -31.27230
 -29.88591 -29.88591 -29.88591 -29.88591 -29.88591 -29.88591 -29.88591 -29.88591
 -29.88591 -29.88591 -29.88591 -29.88590 -29.88594 -29.88587 -29.88585 -29.88656
 -29.88713 -29.88794 -29.89227 -29.89972 -29.91312 -29.94852 -30.00315 -30.09546
 -28.66307 -28.66307 -28.66307 -28.66307 -28.66307 -28.66306 -28.66306 -28.66307
 -28.66307 -28.66307 -28.66306 -28.66306 -28.66310 -28.66302 -28.66300 -28.66377
 -28.66431 -28.66498 -28.66883 -28.67486 -28.68575 -28.71704 -28.76548 -28.84799
 -27.34314 -27.34314 -27.34314 -27.34314 -27.34314 -27.34314 -27.34314 -27.34314
 -27.34314 -27.34314 -27.34314 -27.34314 -27.34317 -27.34310 -27.34308 -27.34374
 -27.34418 -27.34471 -27.34790 -27.35254 -27.36107 -27.38768 -27.42884 -27.50016
 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701
 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701 -26.67701 -26.67705
 -26.67730 -26.67805 -26.68061 -26.68486 -26.69310 -26.71636 -26.75189 -26.81541
 -26.03934 -26.03934 -26.03934 -26.03934 -26.03934 -26.03934 -26.03934 -26.03934
 -26.03934 -26.03934 -26.03935 -26.03935 -26.03932 -26.03939 -26.03940 -26.03894
 -26.03990 -26.04250 -26.04574 -26.04841 -26.05379 -26.07288 -26.10352 -26.15842
 -25.56396 -25.56396 -25.56396 -25.56396 -25.56396 -25.56396 -25.56396 -25.56396
 -25.56396 -25.56396 -25.56396 -25.56395 -25.56394 -25.56397 -25.56398 -25.56374
 -25.56414 -25.56515 -25.56606 -25.56822 -25.57382 -25.58985 -25.61427 -25.65901
 -25.38141 -25.38141 -25.38141 -25.38141 -25.38141 -25.38141 -25.38141 -25.38141
 -25.38140 -25.38140 -25.38141 -25.38142 -25.38141 -25.38142 -25.38142 -25.38141
 -25.38170 -25.38235 -25.38359 -25.38609 -25.39110 -25.40382 -25.42479 -25.46462
 -25.26079 -25.26079 -25.26079 -25.26079 -25.26079 -25.26079 -25.26079 -25.26079
 -25.26078 -25.26078 -25.26079 -25.26080 -25.26083 -25.26077 -25.26076 -25.26135
 -25.26159 -25.26155 -25.26279 -25.26489 -25.26851 -25.27926 -25.29729 -25.33121
 -25.17925 -25.17925 -25.17925 -25.17925 -25.17925 -25.17925 -25.17925 -25.17925
 -25.17925 -25.17925 -25.17925 -25.17924 -25.17924 -25.17925 -25.17925 -25.17918
 -25.17936 -25.17980 -25.18047 -25.18189 -25.18492 -25.19276 -25.20582 -25.23092
 -25.13864 -25.13864 -25.13863 -25.13863 -25.13864 -25.13866 -25.13864 -25.13856
 -25.13847 -25.13847 -25.13872 -25.13907 -25.13915 -25.13913 -25.13915 -25.13900
 -25.13916 -25.13965 -25.13999 -25.14084 -25.14304 -25.14874 -25.15770 -25.17460
 -25.09416 -25.09414 -25.09411 -25.09411 -25.09419 -25.09434 -25.09455 -25.09463
 -25.09463 -25.09460 -25.09463 -25.09471 -25.09476 -25.09469 -25.09463 -25.09501
 -25.09523 -25.09520 -25.09545 -25.09603 -25.09692 -25.09879 -25.10177 -25.10750
 -25.05354 -25.05351 -25.05346 -25.05344 -25.05352 -25.05368 -25.05390 -25.05396
 -25.05393 -25.05389 -25.05398 -25.05412 -25.05405 -25.05423 -25.05468 -25.05463
 -25.05469 -25.05512 -25.05520 -25.05506 -25.05481 -25.05327 -25.05033 -25.04466
 -25.03741 -25.03746 -25.03747 -25.03749 -25.03758 -25.03775 -25.03797 -25.03802
 -25.03797 -25.03796 -25.03817 -25.03849 -25.03857 -25.03866 -25.03891 -25.03900
 -25.03912 -25.03943 -25.03959 -25.03943 -25.03875 -25.03571 -25.03043 -25.02032
 -25.03056 -25.03059 -25.03072 -25.03095 -25.03112 -25.03126 -25.03143 -25.03158
 -25.03175 -25.03191 -25.03195 -25.03198 -25.03230 -25.03244 -25.03239 -25.03262
 -25.03296 -25.03325 -25.03340 -25.03319 -25.03231 -25.02855 -25.02174 -25.00885
 -25.03649 -25.03655 -25.03654 -25.03652 -25.03656 -25.03667 -25.03688 -25.03708
 -25.03728 -25.03746 -25.03748 -25.03746 -25.03774 -25.03807 -25.03837 -25.03872
 -25.03902 -25.03933 -25.03947 -25.03927 -25.03836 -25.03421 -25.02674 -25.01218
 -25.04778 -25.04791 -25.04802 -25.04817 -25.04828 -25.04840 -25.04859 -25.04877
 -25.04897 -25.04916 -25.04918 -25.04918 -25.04953 -25.04970 -25.04971 -25.05030
 -25.05084 -25.05113 -25.05124 -25.05107 -25.05016 -25.04575 -25.03822 -25.02350
 -25.07221 -25.07236 -25.07252 -25.07274 -25.07291 -25.07307 -25.07331 -25.07353
 -25.07376 -25.07396 -25.07393 -25.07386 -25.07421 -25.07457 -25.07482 -25.07525
 -25.07562 -25.07595 -25.07613 -25.07584 -25.07479 -25.07080 -25.06321 -25.04834
 -25.11539 -25.11557 -25.11578 -25.11604 -25.11616 -25.11621 -25.11622 -25.11625
 -25.11633 -25.11659 -25.11691 -25.11721 -25.11718 -25.11725 -25.11762 -25.11808
 -25.11844 -25.11881 -25.11894 -25.11880 -25.11812 -25.11445 -25.10736 -25.09324
 -25.14928 -25.14944 -25.14959 -25.14977 -25.14993 -25.15012 -25.15041 -25.15066
 -25.15091 -25.15116 -25.15123 -25.15117 -25.15105 -25.15123 -25.15168 -25.15217
 -25.15254 -25.15295 -25.15312 -25.15289 -25.15214 -25.14901 -25.14238 -25.12870
 -25.18979 -25.18988 -25.18987 -25.18980 -25.18984 -25.19000 -25.19033 -25.19062
 -25.19090 -25.19119 -25.19131 -25.19130 -25.19112 -25.19129 -25.19182 -25.19236
 -25.19278 -25.19323 -25.19334 -25.19325 -25.19280 -25.18972 -25.18353 -25.17095
 -25.23896 -25.23900 -25.23918 -25.23953 -25.23983 -25.24010 -25.24038 -25.24052
 -25.24058 -25.24055 -25.24044 -25.24043 -25.24099 -25.24128 -25.24123 -25.24163
 -25.24221 -25.24269 -25.24284 -25.24269 -25.24221 -25.23977 -25.23418 -25.22232
 -25.27595 -25.27609 -25.27611 -25.27614 -25.27630 -25.27659 -25.27696 -25.27706
 -25.27697 -25.27691 -25.27714 -25.27758 -25.27787 -25.27784 -25.27781 -25.27827
 -25.27891 -25.27948 -25.27958 -25.27938 -25.27889 -25.27635 -25.27127 -25.26055
 -25.32865 -25.32858 -25.32849 -25.32849 -25.32868 -25.32902 -25.32943 -25.32948
 -25.32931 -25.32926 -25.32975 -25.33050 -25.33061 -25.33035 -25.33036 -25.33106
 -25.33139 -25.33142 -25.33219 -25.33235 -25.33158 -25.32980 -25.32535 -25.31501
 -25.39516 -25.39513 -25.39516 -25.39530 -25.39550 -25.39575 -25.39609 -25.39625
 -25.39631 -25.39626 -25.39617 -25.39624 -25.39698 -25.39734 -25.39727 -25.39773
 -25.39823 -25.39842 -25.39819 -25.39828 -25.39847 -25.39661 -25.39248 -25.38385
 -25.43855 -25.43880 -25.43926 -25.43992 -25.44024 -25.44031 -25.44009 -25.43975
 -25.43941 -25.43946 -25.44025 -25.44131 -25.44131 -25.44104 -25.44110 -25.44074
 -25.44105 -25.44208 -25.44245 -25.44239 -25.44236 -25.44092 -25.43741 -25.42945
 -25.48450 -25.48507 -25.48602 -25.48727 -25.48774 -25.48760 -25.48674 -25.48580
 -25.48499 -25.48515 -25.48701 -25.48929 -25.48837 -25.48733 -25.48753 -25.48623
 -25.48631 -25.48830 -25.48945 -25.48923 -25.48887 -25.48794 -25.48513 -25.47781
 -25.53674 -25.53767 -25.53918 -25.54110 -25.54174 -25.54137 -25.53978 -25.53816
 -25.53680 -25.53709 -25.54016 -25.54382 -25.54187 -25.53994 -25.54031 -25.53795
 -25.53777 -25.54083 -25.54287 -25.54248 -25.54175 -25.54139 -25.53937 -25.53278
---------------------/ IGRD= 1  / IPRT= 0  /--------/ Z1= 6   / DATE= 18/07/15
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -62.10766 -62.10705 -62.10739 -62.11051 -62.11275 -62.11125 -62.09938 -62.09101
 -62.09667 -62.14105 -62.17230 -62.15112 -61.98497 -61.54172 -61.55795 -61.79007
 -61.74990 -61.74926 -61.75943 -61.75738 -61.75837 -61.76278 -61.76344 -61.76720
 -50.25097 -50.20003 -50.14813 -50.05155 -49.97390 -49.92859 -49.96092 -49.98113
 -49.87210 -49.38168 -49.02932 -49.17036 -50.60943 -51.34747 -51.34437 -51.25212
 -51.28035 -51.28010 -51.27397 -51.27596 -51.27615 -51.27174 -51.26926 -51.26599
 -43.56131 -43.56590 -43.57059 -43.57907 -43.58558 -43.58916 -43.58612 -43.58417
 -43.59306 -43.62924 -43.65125 -43.64244 -43.52121 -43.39987 -43.40073 -43.42280
 -43.41628 -43.41653 -43.41800 -43.41739 -43.41729 -43.41876 -43.42001 -43.42178
 -37.36091 -37.36183 -37.36280 -37.36473 -37.36632 -37.36726 -37.36658 -37.36615
 -37.36836 -37.37819 -37.38510 -37.38232 -37.35249 -37.33098 -37.33086 -37.33443
 -37.33367 -37.33403 -37.33428 -37.33383 -37.33342 -37.33370 -37.33427 -37.33491
 -34.28373 -34.28287 -34.28192 -34.28021 -34.27888 -34.27814 -34.27872 -34.27908
 -34.27722 -34.26884 -34.26282 -34.26526 -34.29019 -34.30668 -34.30639 -34.30444
 -34.30590 -34.30559 -34.30401 -34.30381 -34.30495 -34.30539 -34.30468 -34.30399
 -31.29218 -31.29228 -31.29234 -31.29247 -31.29261 -31.29270 -31.29265 -31.29261
 -31.29280 -31.29366 -31.29427 -31.29402 -31.29144 -31.28968 -31.28972 -31.28984
 -31.28925 -31.28870 -31.28950 -31.28993 -31.28904 -31.28874 -31.28887 -31.28795
 -28.89632 -28.89642 -28.89654 -28.89665 -28.89669 -28.89669 -28.89667 -28.89667
 -28.89674 -28.89701 -28.89719 -28.89711 -28.89634 -28.89586 -28.89590 -28.89575
 -28.89599 -28.89679 -28.89612 -28.89535 -28.89577 -28.89550 -28.89431 -28.89255
 -27.88162 -27.88175 -27.88190 -27.88199 -27.88195 -27.88191 -27.88192 -27.88197
 -27.88200 -27.88192 -27.88184 -27.88187 -27.88223 -27.88254 -27.88260 -27.88214
 -27.88208 -27.88261 -27.88262 -27.88235 -27.88237 -27.88163 -27.88044 -27.87861
 -27.13540 -27.13509 -27.13474 -27.13451 -27.13452 -27.13460 -27.13468 -27.13468
 -27.13465 -27.13461 -27.13460 -27.13460 -27.13464 -27.13462 -27.13458 -27.13484
 -27.13479 -27.13433 -27.13495 -27.13567 -27.13546 -27.13445 -27.13339 -27.13174
 -26.56915 -26.56915 -26.56917 -26.56922 -26.56926 -26.56930 -26.56933 -26.56933
 -26.56932 -26.56930 -26.56928 -26.56926 -26.56926 -26.56924 -26.56921 -26.56937
 -26.56937 -26.56923 -26.57021 -26.57092 -26.57050 -26.56949 -26.56905 -26.56866
 -26.29677 -26.29695 -26.29716 -26.29733 -26.29734 -26.29730 -26.29722 -26.29718
